order_date,pages_visited,order_id,customer_id,tshirt_category,tshirt_price,tshirt_quantity
2016/10/09,12,HTS-0001,a19jyg,Black T-Shirt M,19.0,21
2016/10/14,11,HTS-0001,chokd6,Black T-Shirt M,19.0,1
2017/01/21,12,HTS-0001,ezag6m,Black T-Shirt F,17.5,17
2016/07/02,15,HTS-0001,i2nkf9,Black T-Shirt M,19.0,1
2017/01/17,12,HTS-0001,jrz06w,White T-Shirt M,20.0,3
2016/11/25,10,HTS-0001,lxs2jn,Hoodie,23.0,1
2017/01/06,15,HTS-0001,onre3q,Black T-Shirt F,17.5,1
2016/12/06,12,HTS-0001,r0g0wa,White T-Shirt M,20.0,1
2016/11/06,11,HTS-0001,tof2f9,White T-Shirt F,18.0,1
2016/08/28,9,HTS-0001,wg09jm,White T-Shirt M,20.0,1
2016/09/29,3,HTS-0001,yq8iki,Hoodie,23.0,1
2015/03/30,8,HTS-0002,496907,White T-Shirt M,20.0,1
2014/12/24,12,HTS-0001,668263,White T-Shirt F,18.0,2
2014/05/29,11,HTS-0001,800045,Hoodie,23.0,3
2014/08/20,18,HTS-0001,167097,Hoodie,23.0,1
2017/01/03,8,HTS-0004,155726,Hoodie,23.0,2
2016/04/07,13,HTS-0003,955137,Black T-Shirt M,19.0,2
2013/09/29,3,HTS-0001,673574,Wh Tshirt M,20.0,1
2014/12/06,13,HTS-0001,033835,White T-Shirt F,18.0,1
2015/06/13,11,HTS-0002,846789,Black T-Shirt M,19.0,4
2017/04/07,11,HTS-0005,490063,Tennis Shirt,24.0,1
2014/05/15,11,HTS-0002,469928,White T-Shirt M,20.0,1
2016/01/09,12,HTS-0001,674172,Black T-Shirt F,17.5,1
2015/07/21,21,HTS-0001,j3cew4,Black T-Shirt F,17.5,1
2013/08/05,16,HTS-0001,049348,Hoodie,23.0,4
2015/09/22,10,HTS-0001,mur4uz,White T-Shirt M,20.0,1
2015/09/08,12,HTS-0001,f2kbln,White T-Shirt M,20.0,1
2016/09/01,9,HTS-0003,132972,Hoodie,23.0,2
2016/09/19,9,HTS-0002,macc7n,White T-Shirt M,20.0,2
2016/06/21,5,HTS-0005,325956,White T-Shirt F,18.0,2
2015/09/02,12,HTS-0003,896199,Black T-Shirt F,17.5,1
2014/06/19,12,HTS-0002,996602,Black T-Shirt M,19.0,1
2017/03/29,11,HTS-0005,595441,Hoodie,23.0,1
2015/10/18,16,HTS-0001,np339e,Black T-Shirt F,17.5,3
2015/10/25,16,HTS-0001,cqawa1,Black T-Shirt M,19.0,1
2016/01/20,9,HTS-0003,572963,White T-Shirt F,18.0,1
2016/08/25,14,HTS-0001,li1xp9,Black T-Shirt M,19.0,3
2013/08/27,6,HTS-0001,610587,Bl Tshirt M,19.0,2
2015/11/17,23,HTS-0001,ymagqv,Tennis Shirt,24.0,3
2016/12/17,18,HTS-0002,519760,White T-Shirt F,18.0,1
2015/08/26,11,HTS-0001,585797,White T-Shirt M,20.0,1
2016/09/23,15,HTS-0001,7uuucr,White T-Shirt M,20.0,1
2017/01/11,7,HTS-0005,245238,Hoodie,23.0,1
2016/06/01,12,HTS-0003,993950,White T-Shirt F,18.0,2
2016/12/07,11,HTS-0002,ohee3z,Black T-Shirt M,19.0,16
2014/09/19,15,HTS-0001,625467,Hoodie,23.0,2
2013/07/29,15,HTS-0001,200214,Hoodie,23.0,1
2015/03/23,12,HTS-0001,223695,White T-Shirt F,18.0,4
2015/07/23,8,HTS-0001,a7h7hd,White T-Shirt M,20.0,1
2016/12/09,10,HTS-0005,382958,Hoodie,23.0,2
2015/08/04,14,HTS-0001,073789,White T-Shirt M,20.0,1
2016/08/03,19,HTS-0002,n5pyxm,Hoodie,23.0,2
2015/08/16,11,HTS-0002,583365,Black T-Shirt M,19.0,2
2014/10/04,9,HTS-0002,587207,Black T-Shirt M,19.0,1
2015/11/05,7,HTS-0002,699547,Black T-Shirt M,19.0,1
2016/03/25,12,HTS-0001,395885,White T-Shirt F,18.0,1
2015/01/20,21,HTS-0003,240712,White T-Shirt M,20.0,2
2015/10/16,10,HTS-0002,051993,Black T-Shirt M,19.0,1
2016/01/09,17,HTS-0003,665473,Black T-Shirt M,19.0,3
2015/02/11,13,HTS-0001,489189,Hoodie,23.0,1
2015/10/25,15,HTS-0001,xylz5q,White T-Shirt M,20.0,1
2016/10/18,5,HTS-0006,637773,Black T-Shirt F,17.5,3
2016/04/05,13,HTS-0002,018800,Black T-Shirt M,19.0,1
2014/10/14,11,HTS-0001,659708,White T-Shirt M,20.0,3
2015/10/13,13,HTS-0001,elq967,White T-Shirt F,18.0,1
2015/03/20,8,HTS-0003,363588,Black T-Shirt M,19.0,10
2017/03/02,2,HTS-0006,823002,Black T-Shirt M,19.0,2
2015/11/27,14,HTS-0001,quwydr,White T-Shirt M,20.0,1
2014/05/11,9,HTS-0001,147675,White T-Shirt M,20.0,1
2015/08/27,10,HTS-0001,gdxzb5,Hoodie,23.0,1
2015/05/18,17,HTS-0001,606352,White T-Shirt F,18.0,1
2014/09/14,11,HTS-0001,689192,Hoodie,23.0,1
2015/10/05,12,HTS-0001,dz0gk8,White T-Shirt M,20.0,6
2014/12/04,6,HTS-0001,915976,Hoodie,23.0,1
2016/08/05,8,HTS-0002,b3du35,White T-Shirt M,20.0,5
2015/07/09,13,HTS-0002,629852,Hoodie,23.0,1
2014/11/15,15,HTS-0001,146510,White T-Shirt F,18.0,1
2015/03/23,17,HTS-0002,134562,White T-Shirt M,20.0,1
2017/02/11,10,HTS-0002,rhpavp,Hoodie,23.0,6
2015/06/23,8,HTS-0004,704564,Black T-Shirt F,17.5,3
2016/05/14,6,HTS-0003,593329,Hoodie,23.0,1
2015/12/08,10,HTS-0002,717934,Black T-Shirt F,17.5,3
2013/11/20,19,HTS-0002,601868,Tennis Shirt,24.0,4
2017/02/08,6,HTS-0003,248761,White T-Shirt F,18.0,1
2016/12/13,7,HTS-0002,246041,Black T-Shirt M,19.0,2
2017/01/24,10,HTS-0005,636457,White T-Shirt M,20.0,1
2015/03/09,13,HTS-0001,514376,White T-Shirt M,20.0,1
2014/10/06,13,HTS-0001,797630,Hoodie,23.0,4
2016/08/01,7,HTS-0001,871664,Black T-Shirt F,17.5,1
2017/01/27,7,HTS-0003,13j4d2,White T-Shirt F,18.0,20
2016/09/19,10,HTS-0003,062872,White T-Shirt F,18.0,3
2016/06/25,14,HTS-0003,540080,Hoodie,23.0,1
2015/11/05,16,HTS-0001,378453,Tennis Shirt,24.0,1
2015/07/24,8,HTS-0002,031173,Black T-Shirt M,19.0,2
2013/10/27,14,HTS-0001,723582,Wh Tshirt F,18.0,1
2016/11/06,8,HTS-0003,r7himg,Black T-Shirt M,19.0,1
2014/11/22,15,HTS-0002,087066,Tennis Shirt,24.0,1
2016/01/03,12,HTS-0002,i3dvfm,Black T-Shirt M,19.0,4
2015/09/03,12,HTS-0005,166150,Black T-Shirt M,19.0,2
2016/04/07,19,HTS-0001,194947,White T-Shirt M,20.0,1
2015/10/09,10,HTS-0002,860323,Hoodie,23.0,1
2016/07/11,11,HTS-0002,057djl,Hoodie,23.0,2
2015/08/20,9,HTS-0001,mzfgyu,Hoodie,23.0,6
2015/07/29,8,HTS-0001,40jp1z,Black T-Shirt F,17.5,1
2017/03/22,9,HTS-0005,040906,Black T-Shirt M,19.0,1
2016/01/04,12,HTS-0001,lgi1ac,Tennis Shirt,24.0,12
2016/07/10,12,HTS-0005,920143,Tennis Shirt,24.0,2
2017/02/25,8,HTS-0002,882894,Black T-Shirt M,19.0,1
2015/12/07,11,HTS-0002,228998,White T-Shirt M,20.0,1
2017/02/03,15,HTS-0004,lgrq37,Black T-Shirt M,19.0,2
2016/03/15,6,HTS-0001,881330,Hoodie,23.0,1
2013/08/08,14,HTS-0001,919747,Wh Tshirt F,18.0,1
2016/10/07,7,HTS-0003,337208,White T-Shirt M,20.0,7
2016/06/11,14,HTS-0002,400753,White T-Shirt M,20.0,1
2014/07/14,13,HTS-0001,568539,Hoodie,23.0,1
2015/09/01,14,HTS-0003,288491,White T-Shirt F,18.0,4
2015/09/02,16,HTS-0001,1lfn2h,White T-Shirt M,20.0,8
2016/07/10,15,HTS-0002,h64wqm,White T-Shirt F,18.0,2
2016/08/31,6,HTS-0003,713184,Tennis Shirt,24.0,3
2017/01/22,7,HTS-0003,444403,Hoodie,23.0,1
2014/10/09,9,HTS-0001,888196,Black T-Shirt F,17.5,3
2015/09/03,7,HTS-0001,qoeb7m,White T-Shirt M,20.0,3
2014/08/14,17,HTS-0002,738171,Black T-Shirt M,19.0,2
2014/07/30,5,HTS-0001,412242,White T-Shirt M,20.0,1
2015/10/28,17,HTS-0001,883912,Black T-Shirt F,17.5,1
2013/10/17,14,HTS-0001,822587,Tennis Shirt,24.0,2
2016/04/30,10,HTS-0004,470578,Black T-Shirt M,19.0,2
2017/02/04,6,HTS-0004,if1igc,White T-Shirt F,18.0,3
2016/04/24,12,HTS-0003,353964,White T-Shirt M,20.0,1
2015/12/30,9,HTS-0003,397849,Hoodie,23.0,1
2015/09/05,16,HTS-0001,118950,Black T-Shirt F,17.5,1
2015/11/24,13,HTS-0001,82hlkb,Black T-Shirt M,19.0,12
2015/11/04,16,HTS-0001,gmklip,White T-Shirt F,18.0,2
2015/10/02,16,HTS-0001,z8xxgb,Black T-Shirt M,19.0,1
2015/03/28,13,HTS-0001,655963,Tennis Shirt,24.0,13
2016/09/13,9,HTS-0003,112154,Hoodie,23.0,1
2017/03/01,8,HTS-0005,171931,Black T-Shirt F,17.5,2
2014/11/21,14,HTS-0001,029025,Black T-Shirt F,17.5,14
2016/12/02,7,HTS-0002,sf9wju,White T-Shirt M,20.0,4
2016/08/02,6,HTS-0004,790023,Hoodie,23.0,4
2015/12/20,6,HTS-0001,988470,White T-Shirt F,18.0,2
2016/06/10,9,HTS-0002,eebvqj,White T-Shirt F,18.0,2
2013/12/28,8,HTS-0002,766952,Bl Tshirt M,19.0,3
2013/11/19,11,HTS-0001,182272,Bl Tshirt F,17.5,2
2015/09/22,8,HTS-0004,832937,White T-Shirt F,18.0,2
2016/12/16,17,HTS-0004,838334,White T-Shirt M,20.0,1
2015/09/19,10,HTS-0001,cojnpn,Black T-Shirt M,19.0,1
2013/08/19,6,HTS-0001,465652,Wh Tshirt F,18.0,9
2016/04/10,7,HTS-0003,038453,White T-Shirt F,18.0,19
2015/08/25,10,HTS-0004,214258,Black T-Shirt F,17.5,1
2016/01/31,9,HTS-0005,533397,White T-Shirt F,18.0,3
2016/04/03,12,HTS-0006,148331,Black T-Shirt F,17.5,2
2015/03/24,12,HTS-0002,000879,Black T-Shirt M,19.0,3
2016/08/02,12,HTS-0005,733932,Black T-Shirt F,17.5,2
2015/05/04,16,HTS-0002,371776,Tennis Shirt,24.0,2
2015/10/20,17,HTS-0001,rx53h1,Black T-Shirt M,19.0,1
2016/12/18,8,HTS-0001,xppxkm,Tennis Shirt,24.0,1
2017/02/08,9,HTS-0003,dhtssh,Black T-Shirt M,19.0,4
2016/09/01,8,HTS-0004,008605,White T-Shirt F,18.0,2
2015/08/29,9,HTS-0004,020902,Tennis Shirt,24.0,17
2015/03/19,13,HTS-0001,576214,Hoodie,23.0,26
2015/11/26,9,HTS-0004,011804,White T-Shirt M,20.0,2
2016/12/27,7,HTS-0003,0j6rae,Black T-Shirt M,19.0,1
2015/09/24,9,HTS-0001,930250,White T-Shirt M,20.0,1
2016/10/28,15,HTS-0001,2basz7,White T-Shirt F,18.0,1
2015/07/18,12,HTS-0003,131918,Black T-Shirt M,19.0,1
2016/01/18,7,HTS-0003,131486,Black T-Shirt F,17.5,4
2014/06/23,7,HTS-0002,875203,White T-Shirt M,20.0,1
2016/08/13,13,HTS-0001,mluvfm,Hoodie,23.0,1
2014/03/09,9,HTS-0002,414126,Black T-Shirt M,19.0,2
2014/11/28,14,HTS-0002,915912,White T-Shirt M,20.0,2
2015/11/05,5,HTS-0001,ggjdqz,Black T-Shirt M,19.0,2
2014/07/30,16,HTS-0001,548687,Hoodie,23.0,1
2015/08/04,8,HTS-0001,861259,Tennis Shirt,24.0,1
2014/12/28,8,HTS-0002,206134,White T-Shirt F,18.0,2
2017/03/12,7,HTS-0006,319455,White T-Shirt F,18.0,1
2013/06/18,17,HTS-0001,158219,Bl Tshirt M,19.0,4
2014/12/16,17,HTS-0001,691944,Hoodie,23.0,1
2014/12/26,5,HTS-0003,214765,White T-Shirt F,18.0,4
2013/08/17,12,HTS-0001,634011,Wh Tshirt F,18.0,2
2015/03/26,16,HTS-0001,823767,Hoodie,23.0,2
2016/08/19,14,HTS-0003,369906,Black T-Shirt M,19.0,1
2014/01/13,12,HTS-0001,310310,White T-Shirt M,20.0,1
2014/09/07,11,HTS-0001,925273,White T-Shirt M,20.0,1
2015/04/25,13,HTS-0001,444355,Black T-Shirt M,19.0,1
2015/03/07,16,HTS-0002,164175,Black T-Shirt M,19.0,1
2015/06/18,11,HTS-0002,648113,Black T-Shirt F,17.5,5
2014/09/12,11,HTS-0001,852981,Black T-Shirt F,17.5,2
2016/08/22,14,HTS-0004,123001,Tennis Shirt,24.0,1
2016/06/03,12,HTS-0003,nwskvh,White T-Shirt M,20.0,4
2015/05/30,8,HTS-0001,921776,Hoodie,23.0,1
2016/04/07,15,HTS-0001,690458,Hoodie,23.0,1
2015/01/22,14,HTS-0001,294844,Black T-Shirt M,19.0,1
2015/10/31,11,HTS-0005,387723,Hoodie,23.0,1
2015/06/30,4,HTS-0002,309273,Black T-Shirt M,19.0,2
2016/04/19,13,HTS-0002,196305,White T-Shirt M,20.0,16
2015/04/17,16,HTS-0003,928388,White T-Shirt M,20.0,2
2013/11/20,11,HTS-0001,690898,Wh Tshirt F,18.0,1
2014/11/25,6,HTS-0002,074702,Hoodie,23.0,1
2015/10/24,19,HTS-0002,681336,Hoodie,23.0,1
2014/09/05,9,HTS-0001,237586,White T-Shirt F,18.0,1
2016/04/02,6,HTS-0004,527006,Tennis Shirt,24.0,1
2016/07/24,14,HTS-0002,856695,White T-Shirt M,20.0,1
2014/10/28,17,HTS-0001,009245,White T-Shirt F,18.0,3
2016/11/01,5,HTS-0007,486520,White T-Shirt F,18.0,4
2016/07/04,4,HTS-0004,229282,Black T-Shirt F,17.5,5
2013/07/04,7,HTS-0001,166597,Bl Tshirt M,19.0,4
2014/11/18,14,HTS-0001,465294,Black T-Shirt F,17.5,1
2016/07/10,13,HTS-0001,526385,Black T-Shirt F,17.5,2
2016/08/03,9,HTS-0004,286023,Hoodie,23.0,2
2015/06/21,8,HTS-0006,266260,Black T-Shirt M,19.0,1
2016/07/09,14,HTS-0004,186835,Black T-Shirt M,19.0,1
2016/02/21,6,HTS-0003,266058,Black T-Shirt M,19.0,1
2015/02/26,14,HTS-0001,831050,Hoodie,23.0,1
2016/09/09,17,HTS-0002,060waa,Hoodie,23.0,2
2013/08/16,7,HTS-0001,124562,Hoodie,23.0,7
2016/06/20,7,HTS-0003,783555,Black T-Shirt F,17.5,8
2016/11/18,15,HTS-0002,707811,White T-Shirt M,20.0,1
2016/06/02,8,HTS-0002,954843,Hoodie,23.0,1
2015/10/06,9,HTS-0002,866498,White T-Shirt F,18.0,5
2015/07/04,8,HTS-0003,172689,Tennis Shirt,24.0,3
2015/01/22,15,HTS-0002,658304,Hoodie,23.0,1
2015/07/30,10,HTS-0001,btom5o,White T-Shirt M,20.0,5
2016/09/13,10,HTS-0004,931208,Black T-Shirt M,19.0,3
2014/11/04,13,HTS-0001,378589,White T-Shirt M,20.0,4
2015/09/19,15,HTS-0003,546770,Black T-Shirt M,19.0,5
2015/11/10,7,HTS-0004,167575,Hoodie,23.0,2
2013/11/03,12,HTS-0001,155114,Wh Tshirt F,18.0,3
2014/04/09,8,HTS-0002,312886,White T-Shirt M,20.0,2
2015/12/21,11,HTS-0003,993137,Black T-Shirt M,19.0,1
2015/03/23,9,HTS-0003,181347,Hoodie,23.0,21
2014/12/27,6,HTS-0003,260176,Hoodie,23.0,3
2014/11/25,10,HTS-0002,215879,Black T-Shirt M,19.0,3
2015/08/08,17,HTS-0002,612550,White T-Shirt F,18.0,1
2017/02/07,6,HTS-0007,032960,White T-Shirt M,20.0,2
2016/11/09,9,HTS-0007,452492,Black T-Shirt M,19.0,6
2014/09/19,5,HTS-0001,237703,White T-Shirt F,18.0,3
2014/11/13,12,HTS-0001,569613,Hoodie,23.0,3
2015/08/03,13,HTS-0004,389283,White T-Shirt M,20.0,1
2016/08/02,3,HTS-0002,3d4qrf,Black T-Shirt M,19.0,3
2016/02/11,7,HTS-0003,187416,White T-Shirt M,20.0,1
2016/01/05,11,HTS-0002,024205,Tennis Shirt,24.0,1
2013/10/09,9,HTS-0001,273158,Bl Tshirt M,19.0,2
2015/07/11,14,HTS-0004,624753,Black T-Shirt F,17.5,1
2016/02/03,10,HTS-0003,172610,Black T-Shirt F,17.5,4
2014/11/30,10,HTS-0002,554203,Black T-Shirt F,17.5,3
2016/01/13,14,HTS-0001,yj0786,Black T-Shirt F,17.5,18
2016/09/25,5,HTS-0005,177629,Black T-Shirt F,17.5,2
2016/03/03,9,HTS-0003,709449,Black T-Shirt M,19.0,2
2016/08/04,5,HTS-0004,259621,Black T-Shirt M,19.0,4
2017/02/24,14,HTS-0001,sya4kz,Hoodie,23.0,1
2015/08/22,13,HTS-0002,194176,Hoodie,23.0,1
2013/09/30,15,HTS-0001,033169,Bl Tshirt F,17.5,1
2015/09/12,16,HTS-0001,5qvdkm,Black T-Shirt M,19.0,1
2016/02/15,12,HTS-0001,csrj7u,Hoodie,23.0,1
2016/01/22,6,HTS-0003,111338,Hoodie,23.0,1
2017/01/31,5,HTS-0004,113971,Black T-Shirt F,17.5,2
2016/10/16,5,HTS-0004,061892,White T-Shirt M,20.0,3
2017/02/22,11,HTS-0002,691837,Black T-Shirt M,19.0,2
2017/02/24,9,HTS-0003,ztq8nj,Hoodie,23.0,4
2016/12/02,6,HTS-0004,159181,Hoodie,23.0,5
2016/11/15,8,HTS-0002,355791,White T-Shirt M,20.0,1
2016/01/06,20,HTS-0001,loq4x4,Tennis Shirt,24.0,1
2014/06/22,12,HTS-0001,361486,Hoodie,23.0,2
2016/06/26,6,HTS-0003,074674,Hoodie,23.0,4
2014/09/26,10,HTS-0001,356941,Black T-Shirt F,17.5,1
2014/12/20,9,HTS-0003,479670,Tennis Shirt,24.0,4
2014/07/31,10,HTS-0001,670684,Hoodie,23.0,2
2015/07/07,16,HTS-0002,385254,White T-Shirt M,20.0,4
2015/11/29,11,HTS-0001,bqr49y,Tennis Shirt,24.0,2
2017/01/22,6,HTS-0006,765374,White T-Shirt M,20.0,24
2014/04/06,9,HTS-0001,002402,White T-Shirt M,20.0,1
2016/07/16,7,HTS-0003,pcayta,White T-Shirt M,20.0,1
2014/11/29,14,HTS-0001,024448,White T-Shirt M,20.0,1
2016/05/03,12,HTS-0002,f65gli,Tennis Shirt,24.0,3
2015/07/28,17,HTS-0001,74xb3j,Tennis Shirt,24.0,4
2014/12/15,14,HTS-0001,777854,White T-Shirt M,20.0,19
2016/08/18,17,HTS-0001,lk7p77,Black T-Shirt F,17.5,1
2016/11/18,5,HTS-0001,ldmne5,Black T-Shirt M,19.0,1
2014/06/13,9,HTS-0002,190781,White T-Shirt F,18.0,3
2014/04/21,10,HTS-0001,684388,White T-Shirt F,18.0,1
2017/01/13,10,HTS-0004,096525,White T-Shirt M,20.0,1
2016/08/19,9,HTS-0004,598937,Black T-Shirt M,19.0,1
2015/11/21,11,HTS-0002,101725,Hoodie,23.0,2
2013/07/16,12,HTS-0001,299543,Wh Tshirt F,18.0,1
2015/12/15,10,HTS-0001,ncqd9l,White T-Shirt F,18.0,3
2014/08/16,12,HTS-0001,332132,Hoodie,23.0,1
2014/06/21,10,HTS-0001,504073,White T-Shirt M,20.0,3
2014/12/09,10,HTS-0001,818666,Hoodie,23.0,1
2016/10/17,12,HTS-0002,1x9xan,Hoodie,23.0,4
2015/12/18,8,HTS-0005,386010,Black T-Shirt M,19.0,1
2014/04/12,7,HTS-0002,459652,Tennis Shirt,24.0,3
2015/09/10,6,HTS-0004,233870,Black T-Shirt M,19.0,2
2016/11/28,10,HTS-0001,5knivh,Tennis Shirt,24.0,1
2016/05/27,11,HTS-0003,001247,Hoodie,23.0,3
2016/01/20,11,HTS-0004,466222,Hoodie,23.0,2
2015/07/07,16,HTS-0001,2cejx2,White T-Shirt M,20.0,2
2015/08/07,12,HTS-0002,523966,White T-Shirt M,20.0,1
2014/07/05,10,HTS-0002,644113,Hoodie,23.0,8
2015/10/16,15,HTS-0002,586398,White T-Shirt F,18.0,3
2015/09/10,10,HTS-0003,407793,White T-Shirt F,18.0,2
2015/12/22,10,HTS-0003,993164,White T-Shirt M,20.0,2
2016/04/25,8,HTS-0002,f2wgyz,White T-Shirt F,18.0,2
2016/09/07,22,HTS-0001,814330,White T-Shirt F,18.0,1
2017/03/03,11,HTS-0005,909297,Black T-Shirt M,19.0,1
2016/08/17,12,HTS-0004,855281,Hoodie,23.0,1
2016/12/26,8,HTS-0004,577989,Hoodie,23.0,6
2015/08/03,14,HTS-0002,789036,Hoodie,23.0,3
2013/11/27,16,HTS-0001,356482,Wh Tshirt F,18.0,1
2015/09/26,8,HTS-0003,769839,White T-Shirt M,20.0,1
2016/09/26,6,HTS-0004,491704,Black T-Shirt M,19.0,1
2016/12/14,9,HTS-0001,279252,Black T-Shirt F,17.5,1
2017/03/18,12,HTS-0003,887986,Black T-Shirt F,17.5,1
2015/08/03,8,HTS-0002,006850,Tennis Shirt,24.0,15
2014/11/25,15,HTS-0001,209589,Black T-Shirt F,17.5,1
2014/06/25,14,HTS-0001,271088,White T-Shirt M,20.0,1
2016/12/03,11,HTS-0003,084905,White T-Shirt M,20.0,3
2015/08/12,10,HTS-0003,619115,Hoodie,23.0,1
2015/10/30,5,HTS-0003,065414,White T-Shirt M,20.0,1
2016/02/21,18,HTS-0001,782552,Hoodie,23.0,1
2015/12/01,14,HTS-0001,xa12ls,White T-Shirt F,18.0,16
2015/02/18,10,HTS-0003,412541,Hoodie,23.0,11
2016/08/26,14,HTS-0001,xttxjs,Black T-Shirt M,19.0,1
2016/12/26,13,HTS-0004,526876,White T-Shirt M,20.0,4
2016/09/25,5,HTS-0007,553303,Hoodie,23.0,4
2015/10/16,9,HTS-0003,411202,Black T-Shirt F,17.5,14
2015/12/25,13,HTS-0002,936179,Hoodie,23.0,3
2016/07/11,12,HTS-0001,ohjn23,Black T-Shirt F,17.5,1
2013/10/04,9,HTS-0001,515227,Hoodie,23.0,1
2016/11/22,13,HTS-0001,g68vbh,White T-Shirt M,20.0,1
2016/05/15,8,HTS-0002,576441,Black T-Shirt M,19.0,1
2016/09/25,2,HTS-0008,086618,Black T-Shirt M,19.0,2
2014/05/11,11,HTS-0001,631449,Black T-Shirt M,19.0,1
2016/11/25,8,HTS-0003,cznd7h,White T-Shirt F,18.0,3
2015/10/11,12,HTS-0001,w1ejhk,White T-Shirt F,18.0,19
2016/12/08,11,HTS-0004,99pj8r,White T-Shirt M,20.0,2
2015/12/06,14,HTS-0004,614929,Hoodie,23.0,4
2015/03/16,11,HTS-0002,378509,Tennis Shirt,24.0,1
2016/02/01,7,HTS-0002,ip010u,Black T-Shirt F,17.5,2
2017/03/12,13,HTS-0002,779157,Hoodie,23.0,2
2014/08/17,11,HTS-0001,327857,White T-Shirt F,18.0,1
2015/12/14,10,HTS-0003,00q4am,Black T-Shirt F,17.5,3
2015/08/28,6,HTS-0005,991853,Hoodie,23.0,1
2016/03/07,23,HTS-0002,640074,White T-Shirt F,18.0,1
2014/06/02,17,HTS-0002,344964,Hoodie,23.0,3
2015/04/17,14,HTS-0001,791308,Black T-Shirt F,17.5,1
2014/02/17,12,HTS-0003,197790,Hoodie,23.0,1
2017/04/04,15,HTS-0001,780028,White T-Shirt M,20.0,1
2015/06/24,4,HTS-0001,401788,Tennis Shirt,24.0,1
2016/02/19,6,HTS-0003,650856,Hoodie,23.0,2
2014/07/27,7,HTS-0002,421098,Black T-Shirt M,19.0,1
2017/01/08,14,HTS-0002,v9udvg,Black T-Shirt M,19.0,18
2017/03/10,14,HTS-0004,8nc81b,White T-Shirt M,20.0,2
2017/01/16,10,HTS-0001,074525,White T-Shirt M,20.0,2
2015/12/04,8,HTS-0002,142967,Hoodie,23.0,2
2015/06/02,12,HTS-0001,194107,Black T-Shirt M,19.0,1
2015/12/30,8,HTS-0002,f9z342,Hoodie,23.0,4
2014/09/05,12,HTS-0001,383543,Hoodie,23.0,1
2016/04/10,8,HTS-0004,237168,Tennis Shirt,24.0,1
2014/10/05,11,HTS-0003,481306,Black T-Shirt F,17.5,1
2017/03/03,7,HTS-0005,754881,White T-Shirt F,18.0,1
2016/11/28,13,HTS-0005,436392,Black T-Shirt M,19.0,5
2015/10/17,5,HTS-0001,xxcjk1,White T-Shirt F,18.0,2
2014/09/03,11,HTS-0001,624935,Black T-Shirt F,17.5,2
2016/01/24,10,HTS-0002,466622,Black T-Shirt F,17.5,1
2014/06/03,10,HTS-0001,337168,Black T-Shirt F,17.5,1
2017/03/24,14,HTS-0004,ueaq65,Black T-Shirt M,19.0,2
2015/05/10,13,HTS-0003,032638,Black T-Shirt M,19.0,2
2017/02/17,11,HTS-0001,355747,Black T-Shirt M,19.0,1
2016/12/29,9,HTS-0002,988241,Black T-Shirt M,19.0,1
2016/01/26,6,HTS-0004,378607,Tennis Shirt,24.0,4
2016/05/10,11,HTS-0002,32hd1j,Hoodie,23.0,2
2014/07/20,10,HTS-0002,398958,White T-Shirt M,20.0,8
2014/09/17,10,HTS-0001,984802,White T-Shirt M,20.0,1
2015/10/31,7,HTS-0001,fqx280,White T-Shirt F,18.0,3
2015/03/24,11,HTS-0001,610769,White T-Shirt F,18.0,1
2014/11/09,13,HTS-0001,920563,Hoodie,23.0,2
2016/11/27,6,HTS-0002,726321,Tennis Shirt,24.0,2
2016/12/31,9,HTS-0003,526716,White T-Shirt M,20.0,1
2014/06/04,12,HTS-0003,463199,Hoodie,23.0,1
2016/12/19,13,HTS-0003,ni33az,White T-Shirt M,20.0,1
2015/09/02,8,HTS-0002,916518,Black T-Shirt F,17.5,2
2013/12/25,12,HTS-0001,539489,Hoodie,23.0,1
2016/08/28,13,HTS-0002,007537,White T-Shirt F,18.0,1
2017/01/08,13,HTS-0001,0nwse9,White T-Shirt F,18.0,1
2014/11/30,10,HTS-0002,039772,White T-Shirt M,20.0,4
2014/11/25,13,HTS-0002,658744,White T-Shirt F,18.0,1
2015/08/15,8,HTS-0003,822903,White T-Shirt M,20.0,3
2015/06/10,13,HTS-0003,412610,Hoodie,23.0,1
2015/05/11,13,HTS-0003,131444,Hoodie,23.0,1
2015/10/24,14,HTS-0001,888669,Black T-Shirt F,17.5,1
2014/07/30,18,HTS-0003,929474,Hoodie,23.0,5
2014/08/18,14,HTS-0001,095834,Hoodie,23.0,2
2014/01/04,17,HTS-0002,307845,White T-Shirt M,20.0,3
2016/12/30,6,HTS-0002,701685,White T-Shirt F,18.0,1
2015/11/03,14,HTS-0002,281389,White T-Shirt M,20.0,2
2015/11/01,7,HTS-0001,8c5i0e,Hoodie,23.0,1
2015/10/18,9,HTS-0001,dvxvbm,White T-Shirt M,20.0,2
2015/04/14,7,HTS-0002,462291,White T-Shirt M,20.0,3
2014/12/06,10,HTS-0001,885900,Black T-Shirt M,19.0,1
2015/10/02,19,HTS-0001,utte4t,Hoodie,23.0,5
2015/04/24,21,HTS-0002,465628,White T-Shirt F,18.0,5
2013/10/25,15,HTS-0001,361515,Bl Tshirt M,19.0,1
2017/01/16,10,HTS-0004,53xudn,Black T-Shirt F,17.5,2
2014/08/30,11,HTS-0004,513913,Black T-Shirt F,17.5,2
2016/02/10,9,HTS-0001,ev3dyz,White T-Shirt M,20.0,1
