pages_visited,customerID,gender,campaign,ip_address_country,age_first_order,browser,os,high_revenue
14.0,550848,F,False,Italy,16.745205479452054,Chrome,Linux,False
13.5,550969,F,True,Malta,27.997260273972604,Chrome,Windows,False
11.25,550995,M,True,Brazil,37.06575342465754,Chrome,Windows,False
11.0,551210,M,False,China,54.85753424657534,Chrome,Windows,False
6.0,551629,F,False,Brazil,62.43561643835616,Chrome,Mac OS X,False
11.5,551688,M,True,Netherlands,53.47397260273973,Chrome,Windows,False
9.0,552057,F,False,United Kingdom,23.361643835616437,Chrome,Windows,False
12.0,552091,F,False,China,39.37808219178082,Chrome,Mac OS X,False
8.5,552185,,False,Saudi Arabia,70.04657534246576,Chrome,Mac OS X,False
9.75,552425,M,False,United States,54.38904109589041,Firefox,Mac OS X,False
14.5,552591,F,False,France,43.00821917808219,Chrome,Windows,False
11.0,552851,M,False,,29.610958904109587,Chrome,Windows,False
10.0,552924,M,False,China,20.334246575342465,Chrome,Windows,False
8.666666666666666,553123,F,False,Colombia,26.767123287671232,Chrome,Windows,False
10.428571428571429,553303,M,True,United States,58.47397260273973,Firefox,Windows,True
9.4,553413,,True,Japan,34.772602739726025,Chrome,Windows,False
8.5,553965,F,True,United States,28.9013698630137,Chrome,Windows,False
10.25,553967,F,True,United States,56.02191780821918,Chrome,Windows,False
23.0,554023,M,False,China,23.24931506849315,Chrome,Windows,False
8.5,554024,,False,Canada,43.35890410958904,Chrome,Windows,False
13.0,554088,,False,Japan,36.52328767123288,Safari,Mac OS X,False
8.833333333333334,554203,F,True,France,41.30684931506849,Chrome,Mac OS X,False
12.0,554211,M,False,United States,18.147945205479452,Firefox,Mac OS X,False
9.0,554320,M,False,United States,22.257534246575343,Chrome,Windows,False
11.0,554569,F,False,Italy,40.44931506849315,Firefox,Ubuntu,False
13.0,554810,,False,United States,75.11780821917809,Chrome,Windows,False
8.0,554888,F,False,Qatar,69.53972602739726,Chrome,Windows,False
8.5,554918,M,True,,30.317808219178083,Chrome,Windows,False
17.5,555115,M,False,South Africa,46.9972602739726,Firefox,Windows,False
18.0,555187,F,False,United States,55.24109589041096,Chrome,Mac OS X,False
14.0,555492,F,False,United States,60.38082191780822,Chrome,Linux,False
14.0,556047,F,False,United States,51.273972602739725,Chrome,Windows,False
18.0,556224,M,False,United States,67.2958904109589,Chrome,Mac OS X,False
8.0,556419,M,False,Netherlands,50.56712328767123,Chrome,Windows,False
10.333333333333334,556508,F,False,Vietnam,60.63013698630137,Chrome,Mac OS X,False
8.0,556625,F,True,Japan,35.68219178082192,Chrome,Windows,False
17.0,556754,,False,United States,27.38082191780822,Safari,Mac OS X,False
11.333333333333334,556866,F,False,United States,36.31780821917808,Chrome,Windows,False
13.333333333333334,556959,M,False,Singapore,64.81369863013698,Safari,Mac OS X,False
13.5,557049,M,False,United States,68.05479452054794,Firefox,Windows,False
11.0,557278,,True,Japan,32.608219178082194,IE,Windows,False
10.0,557765,M,False,United States,63.62739726027397,Firefox,Windows,False
14.0,557912,F,False,United States,15.8,Chrome,Mac OS X,False
15.0,557963,M,False,Republic of Korea,44.85753424657534,Chrome,Windows,False
7.25,558000,F,False,United States,49.9013698630137,Chrome,Windows,True
9.0,558035,M,False,United States,25.78904109589041,Safari,Mac OS X,False
11.75,558488,M,False,Australia,45.013698630136986,Safari,Mac OS X,False
13.0,558713,F,False,Mexico,59.106849315068494,Safari,Mac OS X,False
14.0,559155,M,False,United States,65.78082191780823,Chrome,Windows,False
9.25,559375,F,False,China,44.28493150684932,Chrome,Windows,False
9.25,559375,F,False,United States,44.28493150684932,Chrome,Windows,False
9.25,559375,M,False,China,30.435616438356163,Chrome,Linux,False
9.25,559375,M,False,United States,30.435616438356163,Chrome,Linux,False
10.0,559414,F,False,United States,31.931506849315067,IE,Windows,False
10.5,559796,F,True,Japan,25.78904109589041,Chrome,Linux,False
15.0,559d7y,F,False,,59.054794520547944,Chrome,Mac OS X,False
11.0,55sh9o,M,True,China,45.00547945205479,Chrome,Windows,False
11.0,560110,F,False,,71.06575342465753,Chrome,Windows,False
10.333333333333334,560448,F,True,United States,37.33424657534247,Chrome,Windows,False
11.0,560497,F,False,Brazil,48.23835616438356,Chrome,Windows,False
9.714285714285714,560522,M,True,United States,29.764383561643836,Chrome,Windows,False
16.0,560640,M,False,India,24.73972602739726,Chrome,Linux,False
15.0,560739,F,False,United States,46.93150684931507,Chrome,Mac OS X,False
15.0,560739,F,False,Dominican Republic,46.93150684931507,Chrome,Mac OS X,False
15.0,560739,F,False,United States,18.205479452054796,Firefox,Windows,False
15.0,560739,F,False,Dominican Republic,18.205479452054796,Firefox,Windows,False
12.0,560865,M,False,Republic of Korea,46.85205479452055,Chrome,Windows,False
15.0,560960,M,False,Australia,63.06301369863014,Chrome,Mac OS X,False
10.8,560971,F,True,United States,33.16986301369863,Chrome,Windows,False
13.0,561700,M,False,United States,41.50958904109589,Chrome,Windows,False
13.0,562002,F,False,United States,42.19178082191781,Chrome,Windows,False
13.666666666666666,562092,F,False,United States,68.30684931506849,Edge,Windows,True
10.666666666666666,562205,F,False,United States,54.010958904109586,Chrome,Windows,False
11.666666666666666,562243,F,False,United States,63.2,Safari,Mac OS X,False
8.166666666666666,562247,F,True,China,43.09315068493151,Chrome,Windows,False
10.666666666666666,562626,M,True,United States,47.05205479452055,Chrome,Windows,False
18.0,563138,M,False,Republic of Korea,40.73698630136986,Chrome,Mac OS X,False
10.0,563540,F,False,Hong Kong,64.87945205479453,Chrome,Mac OS X,False
11.2,563927,M,True,United States,65.32602739726028,Chrome,Windows,False
15.0,564015,M,False,Vietnam,54.465753424657535,Chrome,Mac OS X,False
6.0,564133,F,True,Italy,26.72876712328767,Chrome,Mac OS X,False
13.0,564134,M,False,Gabon,30.32054794520548,Chrome,Windows,False
14.0,564145,F,False,United Kingdom,20.84931506849315,Chrome,Windows,False
11.0,564239,M,True,United States,44.345205479452055,Chrome,Windows,False
12.0,564240,M,False,Indonesia,23.126027397260273,Chrome,Windows,False
10.333333333333334,564694,M,False,Colombia,47.73698630136986,Chrome,Windows,False
11.0,564865,M,False,Japan,26.865753424657534,Firefox,Windows,False
10.8,564918,F,True,Philippines,26.895890410958906,Chrome,Mac OS X,False
10.5,564931,F,True,Republic of Korea,41.26575342465753,Edge,Windows,True
11.333333333333334,565064,F,True,Germany,42.92876712328767,Chrome,Mac OS X,False
12.75,565122,,True,China,60.50410958904109,Chrome,Mac OS X,False
12.666666666666666,565818,F,True,Republic of Korea,54.81643835616438,Chrome,Mac OS X,False
10.0,565957,F,False,United States,46.106849315068494,Firefox,Mac OS X,False
14.0,566073,F,False,France,54.45753424657534,Chrome,Linux,False
10.0,566315,,False,United States,22.172602739726027,Chrome,Windows,False
10.666666666666666,566318,M,False,China,50.602739726027394,Chrome,Windows,False
11.666666666666666,566470,F,True,China,66.35342465753425,Chrome,Windows,True
7.25,566502,M,True,Egypt,62.37260273972603,Chrome,Windows,True
13.5,566574,,False,United States,46.81917808219178,Chrome,Windows,False
11.5,566664,F,False,Brazil,37.48219178082192,Chrome,Windows,False
12.333333333333334,566890,F,False,United States,54.463013698630135,Chrome,Mac OS X,False
14.0,567105,M,False,United States,50.06301369863014,Chrome,Windows,False
10.666666666666666,567272,M,False,Japan,47.13972602739726,Firefox,Windows,False
10.0,567353,F,False,United Kingdom,68.69589041095891,Safari,Mac OS X,False
9.0,567625,M,False,Russia,46.26849315068493,Chrome,Windows,False
11.0,567669,F,True,Taiwan,75.74794520547945,Firefox,Windows,False
11.75,567746,M,True,China,43.88767123287671,Edge,Windows,True
10.666666666666666,567892,F,True,United States,63.61643835616438,Firefox,Windows,False
11.0,567923,M,True,United States,62.41095890410959,Chrome,Windows,False
11.0,567982,M,False,United States,26.767123287671232,Chrome,Windows,False
9.0,568041,,False,Japan,27.84109589041096,Chrome,Windows,False
11.0,568045,F,True,United States,73.21643835616439,Chrome,Windows,False
13.0,568384,,False,United States,32.175342465753424,Chrome,Mac OS X,False
17.0,568457,F,False,Brazil,72.84109589041095,Firefox,Mac OS X,False
17.0,568457,F,False,Japan,72.84109589041095,Firefox,Mac OS X,False
17.0,568457,F,True,Brazil,76.28767123287672,Chrome,Windows,False
17.0,568457,F,True,Japan,76.28767123287672,Chrome,Windows,False
10.0,568539,M,False,Japan,33.293150684931504,Chrome,Mac OS X,False
9.4,568641,M,True,United States,52.12602739726027,Chrome,Windows,False
9.6,568737,F,True,United States,71.52876712328766,Chrome,Windows,False
14.0,568urc,M,False,United States,34.59178082191781,Chrome,Mac OS X,False
15.0,569308,,False,Sweden,46.56438356164384,Chrome,Windows,False
9.0,569428,M,True,United Kingdom,19.5013698630137,Chrome,Windows,False
7.0,569510,F,False,Republic of Korea,47.553424657534244,Safari,Mac OS X,False
8.333333333333334,569613,M,False,United States,45.701369863013696,Chrome,Windows,False
17.0,569826,,False,United States,39.772602739726025,Chrome,Windows,False
13.0,569878,F,True,Italy,61.49041095890411,Chrome,Mac OS X,False
9.666666666666666,569910,M,False,China,35.295890410958904,Chrome,Windows,False
13.333333333333334,570223,M,False,Colombia,66.66575342465754,Chrome,Windows,True
11.5,570589,F,False,United States,52.38630136986301,Chrome,Windows,False
10.0,570875,F,False,Germany,54.07671232876712,Firefox,Windows,False
8.0,570911,M,False,Germany,47.5972602739726,Chrome,Windows,False
12.666666666666666,571057,F,True,China,50.43013698630137,IE,Windows,False
12.0,571169,,False,United States,35.397260273972606,Chrome,Windows,False
12.5,571502,M,False,United States,40.84931506849315,Chrome,Windows,False
9.5,571540,F,False,Poland,14.698630136986301,Firefox,Ubuntu,False
12.25,571844,F,False,Japan,65.22191780821917,Chrome,Windows,False
8.0,572093,,False,United States,41.67123287671233,Chrome,Windows,False
12.666666666666666,572126,F,True,Spain,23.035616438356165,Safari,Mac OS X,False
11.666666666666666,572327,F,True,Japan,60.37260273972603,Chrome,Windows,False
9.75,572473,F,False,Japan,41.59452054794521,Safari,Mac OS X,False
13.0,572680,,False,Germany,39.97534246575343,Chrome,Windows,False
9.5,572963,F,False,Germany,67.78630136986301,Chrome,Windows,False
13.0,573422,F,False,Republic of Korea,70.78356164383561,Firefox,Windows,False
11.0,573471,,False,Germany,75.12054794520547,Chrome,Windows,False
12.0,573617,F,False,Australia,38.90684931506849,Chrome,Windows,False
7.5,573700,F,True,Netherlands,55.67123287671233,Safari,Mac OS X,True
11.0,573934,F,False,United States,69.73698630136987,Safari,Mac OS X,True
8.0,574059,M,True,Japan,54.99178082191781,Chrome,Windows,True
9.75,574399,F,False,Georgia,69.64657534246575,Chrome,Windows,False
14.0,574541,M,False,Poland,59.33972602739726,Firefox,Windows,False
12.0,574782,F,False,Ecuador,62.96986301369863,Chrome,Windows,False
10.0,574787,F,False,Morocco,56.47397260273973,Edge,Windows,False
9.0,574870,F,False,United States,38.054794520547944,Firefox,Mac OS X,False
12.0,575191,M,False,United States,16.92876712328767,Firefox,Windows,False
8.5,575285,,False,United States,37.3013698630137,IE,Windows,False
10.0,575600,F,True,United States,66.53424657534246,Chrome,Windows,False
9.0,575732,M,False,Japan,39.394520547945206,Chrome,Mac OS X,False
10.0,575834,F,False,Republic of Korea,35.46027397260274,Safari,Mac OS X,False
14.0,575946,M,False,United States,44.394520547945206,Chrome,Linux,False
10.0,575976,F,False,Indonesia,67.00821917808219,Chrome,Windows,False
11.0,576122,M,False,United States,69.55616438356165,Chrome,Windows,True
10.0,576214,M,False,United States,61.87945205479452,Firefox,Windows,True
10.75,576259,F,False,Russia,53.013698630136986,Firefox,Windows,True
6.5,576441,M,False,Egypt,40.42739726027397,Chrome,Windows,False
13.0,576681,F,False,United States,31.816438356164383,Chrome,Mac OS X,False
13.0,576904,F,False,Canada,44.99452054794521,Chrome,Windows,False
10.0,576933,M,False,France,30.742465753424657,Chrome,Windows,False
10.0,576992,M,True,United States,74.23561643835616,Chrome,Mac OS X,False
10.0,577343,M,False,United States,45.3041095890411,Chrome,Windows,False
14.0,577414,F,False,Italy,34.827397260273976,Chrome,Mac OS X,False
11.5,577496,M,False,Ireland,59.42465753424658,Chrome,Windows,False
11.5,577534,M,False,France,52.66027397260274,Chrome,Windows,False
10.25,577984,M,True,Colombia,48.57260273972603,Chrome,Windows,False
10.25,577984,M,True,United States,48.57260273972603,Chrome,Windows,False
10.25,577984,F,False,Colombia,33.87671232876713,Chrome,Windows,False
10.25,577984,F,False,United States,33.87671232876713,Chrome,Windows,False
7.75,577989,F,True,United States,56.24383561643835,Chrome,Mac OS X,True
13.0,578139,F,True,United States,37.0958904109589,Chrome,Windows,False
10.0,578305,M,False,Netherlands,26.18904109589041,Chrome,Windows,False
13.666666666666666,578515,M,True,South Africa,48.47397260273973,Chrome,Windows,False
9.0,578614,F,False,,34.38356164383562,Firefox,Windows,False
11.0,579157,M,False,Indonesia,20.945205479452056,Chrome,Windows,False
6.0,579209,F,False,United States,36.37260273972603,Chrome,Windows,False
9.0,579476,F,True,United States,49.29041095890411,Firefox,Ubuntu,False
9.2,579527,M,False,China,59.02465753424657,Chrome,Windows,False
12.0,579631,F,True,,36.52602739726027,Edge,Windows,False
20.0,57q9w1,M,False,Japan,20.076712328767123,Chrome,Windows,False
11.0,57s9ny,F,False,United States,55.11780821917808,Safari,Mac OS X,False
10.0,57u64l,M,True,United States,56.016438356164386,Firefox,Windows,False
8.0,57vha6,M,True,Portugal,64.28767123287672,Chrome,Windows,False
12.5,580204,F,True,United States,21.27123287671233,Chrome,Windows,False
10.333333333333334,580486,M,False,Brazil,67.51780821917808,Firefox,Windows,False
11.0,580574,F,False,Russia,34.61095890410959,Chrome,Mac OS X,False
9.0,580763,F,True,Finland,71.36164383561643,Chrome,Windows,False
12.0,580997,M,False,Brazil,33.536986301369865,Chrome,Windows,False
11.0,581066,M,False,Brazil,60.37534246575343,Chrome,Windows,False
12.25,581081,M,True,United Kingdom,53.06575342465754,Firefox,Windows,False
17.0,581083,,False,South Africa,22.698630136986303,Chrome,Windows,False
11.0,581121,M,False,Italy,45.42465753424658,Chrome,Mac OS X,False
8.0,581260,F,False,United States,52.635616438356166,Firefox,Windows,False
9.0,581361,M,False,Brazil,55.3013698630137,Firefox,Windows,False
11.5,581386,F,True,Switzerland,65.61369863013698,Chrome,Mac OS X,False
9.25,581423,F,True,United States,52.37260273972603,Chrome,Mac OS X,False
10.666666666666666,581490,,True,China,45.81369863013698,Firefox,Mac OS X,False
10.5,582106,F,True,United States,60.31780821917808,Safari,Mac OS X,False
9.4,582275,F,False,Netherlands,47.87945205479452,Edge,Windows,False
6.0,582446,M,False,United States,63.441095890410956,Chrome,Mac OS X,False
11.0,582475,M,True,United States,70.68493150684931,Chrome,Windows,False
14.0,582570,F,False,United States,69.90958904109588,Chrome,Windows,False
8.333333333333334,582833,F,False,Russia,50.42191780821918,Chrome,Mac OS X,False
12.5,582873,M,False,Romania,39.8054794520548,Firefox,Windows,False
16.0,583137,,False,United States,33.87123287671233,Chrome,Mac OS X,False
9.75,583188,M,True,Canada,69.87945205479453,Chrome,Windows,False
10.0,583277,M,True,,23.493150684931507,Chrome,Windows,False
10.0,583365,M,True,Indonesia,36.391780821917806,Chrome,Windows,False
10.0,583429,M,False,Austria,57.87397260273973,Chrome,Mac OS X,False
11.25,583528,M,True,United States,48.31232876712329,Chrome,Windows,False
10.5,583624,F,True,Brazil,67.3945205479452,Chrome,Windows,True
9.833333333333334,583679,M,True,Brazil,40.59452054794521,Chrome,Mac OS X,False
6.0,583744,F,False,France,39.64931506849315,Chrome,Mac OS X,False
8.0,583745,M,True,Switzerland,30.435616438356163,Chrome,Windows,False
14.0,583929,M,False,United States,70.13972602739726,Chrome,Windows,False
11.666666666666666,583991,M,False,Uganda,66.45479452054795,Chrome,Windows,True
15.0,584970,M,False,Egypt,60.92876712328767,Chrome,Windows,False
9.333333333333334,585196,M,True,Canada,27.863013698630137,Chrome,Windows,False
12.0,585204,M,False,United States,50.5972602739726,Chrome,Mac OS X,False
8.5,585487,M,True,United States,46.83561643835616,Chrome,Windows,False
11.0,585797,F,False,Republic of Korea,29.136986301369863,Chrome,Windows,False
8.166666666666666,585862,M,True,United States,58.64109589041096,Chrome,Windows,True
16.0,585921,F,False,Netherlands,24.2,Chrome,Windows,False
14.0,586398,F,False,Ireland,48.04657534246575,Chrome,Linux,False
12.5,586884,F,True,,40.95890410958904,Safari,Mac OS X,False
10.333333333333334,586899,M,False,United States,74.28219178082192,Chrome,Windows,False
8.75,587054,M,True,United States,37.484931506849314,Chrome,Windows,False
9.0,587058,,False,United States,68.43013698630136,Edge,Windows,False
11.4,587176,M,True,Japan,47.23835616438356,Firefox,Windows,False
10.0,587207,M,False,United States,57.175342465753424,Chrome,Windows,False
9.333333333333334,587601,F,False,Canada,16.76164383561644,Chrome,Mac OS X,False
11.0,587615,M,False,United States,72.56438356164384,Chrome,Windows,False
9.0,587645,M,False,,18.734246575342464,Firefox,Windows,False
11.75,587698,F,True,Norway,60.59452054794521,Firefox,Windows,False
13.0,587728,,False,Taiwan,27.594520547945205,Firefox,Windows,False
11.0,588340,F,True,South Africa,64.72328767123288,Chrome,Windows,True
11.0,588514,M,True,,44.87671232876713,Chrome,Windows,False
11.333333333333334,588520,F,True,China,14.312328767123288,Firefox,Ubuntu,False
10.5,588560,F,False,United States,60.03013698630137,Chrome,Mac OS X,False
22.0,588613,F,False,Japan,41.43561643835616,Chrome,Windows,False
10.6,588688,F,True,United States,56.416438356164385,Safari,Mac OS X,True
11.25,588838,F,True,China,64.44383561643835,Firefox,Ubuntu,True
8.6,589022,F,True,,69.1917808219178,Safari,Mac OS X,False
9.0,589139,M,False,United States,20.638356164383563,Chrome,Windows,False
7.5,589230,F,True,United States,24.915068493150685,Chrome,Windows,False
10.5,589241,F,False,Norway,14.591780821917808,Chrome,Windows,False
5.0,589530,F,False,United Kingdom,16.827397260273973,Chrome,Mac OS X,False
14.25,589764,M,True,,53.68493150684932,Chrome,Windows,False
4.0,589871,M,False,France,73.22739726027397,Firefox,Windows,False
14.0,589952,F,False,Australia,57.35068493150685,Chrome,Windows,False
13.0,58wufz,M,False,United States,29.643835616438356,Chrome,Mac OS X,False
7.0,58xnif,F,False,Finland,52.846575342465755,Chrome,Windows,False
12.0,590263,M,False,United States,54.43013698630137,Safari,Mac OS X,False
10.75,590348,F,True,United Kingdom,52.915068493150685,Edge,Windows,False
9.0,590396,M,True,Ukraine,49.61095890410959,Chrome,Windows,False
12.333333333333334,590516,M,True,United States,38.42739726027397,Chrome,Windows,False
7.75,590550,M,True,United States,47.66301369863014,Chrome,Windows,False
10.75,590680,F,False,Germany,55.64383561643836,Chrome,Mac OS X,False
13.0,590690,F,True,Spain,62.038356164383565,Chrome,Windows,False
10.0,591573,F,False,United States,17.84109589041096,Chrome,Mac OS X,False
13.0,591805,M,False,United States,38.583561643835615,Chrome,Windows,False
12.0,591821,M,False,United States,53.04931506849315,Chrome,Mac OS X,False
15.0,591943,M,True,Kazakhstan,14.180821917808219,Chrome,Windows,False
9.333333333333334,592191,F,False,China,48.74246575342466,Chrome,Windows,False
11.666666666666666,592229,F,False,France,64.4958904109589,Chrome,Windows,True
12.0,592300,M,True,United States,15.427397260273972,Edge,Windows,False
9.0,592428,F,False,China,43.74794520547945,Chrome,Mac OS X,False
12.0,592447,F,True,Switzerland,68.44109589041096,Chrome,Windows,False
8.75,592832,M,True,Finland,36.134246575342466,Chrome,Windows,False
8.75,593171,M,True,Republic of Korea,53.93150684931507,Chrome,Windows,False
12.0,593278,,False,United States,41.320547945205476,Chrome,Windows,False
11.0,593329,M,False,France,33.463013698630135,Chrome,Windows,False
15.0,593584,M,False,United States,76.18082191780822,Chrome,Windows,False
12.0,593805,M,False,United States,70.1945205479452,Chrome,Mac OS X,False
23.0,594008,M,False,China,73.3890410958904,Firefox,Windows,False
11.0,594011,M,False,United States,42.227397260273975,Chrome,Windows,False
12.5,594271,M,False,Spain,58.85205479452055,Chrome,Mac OS X,False
10.75,594313,M,False,Greece,53.14794520547945,Firefox,Mac OS X,False
12.0,594505,F,False,United States,45.55068493150685,Chrome,Mac OS X,False
15.0,594536,F,False,United States,39.224657534246575,Firefox,Windows,False
19.0,594586,F,False,Italy,60.66027397260274,Chrome,Windows,False
11.0,594712,,False,United Kingdom,38.01917808219178,Chrome,Mac OS X,False
12.0,594784,M,False,United States,34.465753424657535,Chrome,Windows,False
22.0,594838,F,True,United States,27.301369863013697,Chrome,Windows,False
13.0,594895,F,False,Brazil,69.13424657534246,Chrome,Mac OS X,False
15.0,594900,M,False,Japan,55.64109589041096,Chrome,Windows,False
16.0,595003,M,True,United States,20.783561643835615,Chrome,Windows,False
9.5,595141,F,True,Austria,45.58082191780822,Chrome,Mac OS X,True
10.0,595146,F,False,United States,68.07671232876713,Chrome,Windows,False
11.0,595153,F,False,United States,33.58082191780822,Chrome,Windows,False
10.444444444444445,595180,F,True,Mexico,33.1972602739726,Firefox,Windows,True
10.444444444444445,595180,F,True,Venezuela,33.1972602739726,Firefox,Windows,True
10.444444444444445,595180,M,False,Mexico,64.35342465753425,Firefox,Windows,True
10.444444444444445,595180,M,False,Venezuela,64.35342465753425,Firefox,Windows,True
9.333333333333334,595338,M,False,Republic of Korea,58.27945205479452,Firefox,Windows,False
12.0,595379,F,False,,56.0958904109589,Chrome,Windows,False
13.5,595403,F,False,China,48.76164383561644,IE,Windows,False
12.2,595441,F,False,Republic of Korea,62.21643835616438,Safari,Mac OS X,False
9.5,595614,F,False,United States,56.88219178082192,Chrome,Windows,False
7.5,595899,M,True,United States,37.31232876712329,Chrome,Mac OS X,False
9.25,596136,M,False,United States,63.52876712328767,Chrome,Mac OS X,False
9.333333333333334,596213,M,True,United States,43.0,Chrome,Windows,False
9.0,596260,M,False,United States,75.01643835616439,Chrome,Windows,False
11.0,596535,M,False,United States,38.00547945205479,Chrome,Mac OS X,False
9.0,596906,,False,Italy,70.40821917808219,Chrome,Windows,False
8.666666666666666,596939,F,False,Germany,60.58082191780822,Chrome,Windows,False
14.0,597396,M,False,Germany,41.76986301369863,Firefox,Windows,False
12.0,597578,M,False,Germany,58.56164383561644,Firefox,Windows,False
13.0,597582,F,True,Japan,16.671232876712327,Chrome,Windows,False
10.5,597719,F,False,Philippines,37.917808219178085,Chrome,Windows,False
11.2,597926,F,True,France,41.035616438356165,Safari,Mac OS X,False
11.0,598342,M,False,,39.794520547945204,Firefox,Windows,False
8.285714285714286,598526,M,True,Italy,46.33424657534247,Safari,Mac OS X,True
8.285714285714286,598526,M,True,Germany,46.33424657534247,Safari,Mac OS X,True
13.0,598822,,True,Japan,22.04931506849315,Chrome,Windows,False
11.8,598882,M,True,United Kingdom,34.46027397260274,Chrome,Windows,False
11.0,598937,M,True,United States,57.964383561643835,Safari,Mac OS X,False
9.0,599003,M,False,Vietnam,61.29041095890411,Chrome,Windows,False
9.333333333333334,599009,F,False,United States,43.70958904109589,Chrome,Windows,False
13.0,599116,F,False,China,54.64383561643836,Chrome,Windows,False
14.0,599200,M,False,Brazil,50.443835616438356,Chrome,Windows,False
7.555555555555555,599323,M,True,United States,37.28767123287671,Chrome,Windows,True
15.0,599561,M,False,Germany,36.104109589041094,Chrome,Windows,False
14.0,599596,F,False,Italy,57.61917808219178,Chrome,Mac OS X,False
12.0,59m5mz,M,False,Netherlands,57.0,IE,Windows,False
12.0,5a1r99,M,False,United States,74.67123287671232,Chrome,Mac OS X,False
13.0,5a5row,F,False,United States,62.14520547945205,Firefox,Windows,True
14.5,5azuk7,F,True,Japan,60.07397260273972,Chrome,Windows,False
8.0,5b91zt,F,False,Republic of Korea,60.56986301369863,Chrome,Windows,False
10.0,5cbba4,F,False,United States,69.16712328767123,Chrome,Windows,False
15.0,5cibfg,F,False,Canada,71.02191780821917,Safari,Mac OS X,False
11.0,5d1q61,M,False,United States,72.27671232876712,Safari,Mac OS X,False
11.0,5d5xp1,M,False,United States,38.81917808219178,Chrome,Windows,False
7.0,5dalxs,F,False,Germany,39.31232876712329,Chrome,Windows,False
13.0,5ddqp0,,True,United States,20.356164383561644,Chrome,Windows,False
12.0,5e1tyw,M,True,United States,31.350684931506848,Chrome,Mac OS X,False
8.0,5edwfn,M,True,,60.983561643835614,Chrome,Windows,False
5.0,5ee18g,F,False,France,77.40547945205479,Chrome,Windows,False
14.0,5fb9dr,F,True,United States,77.18630136986302,Chrome,Linux,False
9.5,5gi60v,M,False,Japan,62.8,Chrome,Windows,False
10.0,5gitox,F,False,United States,53.42191780821918,Chrome,Linux,False
12.0,5gr0i8,,True,United States,53.61095890410959,Chrome,Mac OS X,False
10.666666666666666,5h50x4,F,False,Estonia,55.0,Chrome,Mac OS X,False
12.0,5hex1k,F,False,Tunisia,51.942465753424656,Firefox,Windows,False
9.0,5hyuko,F,False,Morocco,24.07123287671233,Chrome,Windows,False
8.0,5iiyqj,F,False,France,17.13150684931507,Chrome,Windows,False
12.0,5j3r5q,F,False,France,41.38356164383562,Chrome,Windows,False
12.0,5kh2fm,M,False,China,70.6027397260274,Firefox,Windows,True
13.0,5kmear,,True,United States,71.53424657534246,Chrome,Windows,False
10.0,5knivh,M,False,Russia,24.01095890410959,Firefox,Windows,False
11.0,5l804d,F,False,United States,64.88767123287671,Chrome,Windows,False
13.0,5lrje0,,True,Netherlands,52.536986301369865,Chrome,Windows,False
9.0,5m4c70,F,False,Canada,51.31506849315068,Chrome,Linux,False
5.0,5mj2dy,F,True,United States,76.86301369863014,Firefox,Windows,False
16.0,5n2ky6,F,False,China,54.93150684931507,Chrome,Mac OS X,False
12.0,5neyyy,M,True,United States,70.7068493150685,Chrome,Windows,False
12.0,5oe8x4,M,False,Mexico,40.42739726027397,Safari,Mac OS X,True
10.5,5picx1,F,True,France,44.90958904109589,Chrome,Windows,False
16.0,5qvdkm,M,False,India,54.4986301369863,Chrome,Windows,False
11.666666666666666,5r8tqx,F,True,United States,64.76164383561644,Chrome,Windows,False
9.333333333333334,5rem3f,F,True,France,52.41095890410959,Chrome,Windows,False
13.0,5s7875,,False,United States,53.74794520547945,Chrome,Linux,False
8.5,5s7r37,M,False,Germany,64.44383561643835,Chrome,Mac OS X,False
8.5,5t39ad,M,True,Israel,43.38630136986301,Chrome,Mac OS X,False
14.0,5tbc8x,M,False,United States,67.65753424657534,Chrome,Windows,False
11.0,5tmksn,F,True,Czechia,21.268493150684932,Chrome,Windows,False
8.333333333333334,5tuc61,F,True,Republic of Korea,72.21917808219177,Chrome,Windows,False
11.0,5vo8sa,M,False,Vietnam,72.72054794520548,Chrome,Windows,False
13.666666666666666,5vqmqx,M,True,Indonesia,67.17808219178082,Chrome,Windows,True
11.5,5vutfb,F,False,United Kingdom,53.04383561643836,Edge,Windows,False
11.0,5x2wyw,M,False,United States,46.42739726027397,Chrome,Windows,False
8.0,5xqaij,M,False,,64.6,Firefox,Mac OS X,False
13.333333333333334,5y8m25,,True,China,62.56164383561644,Chrome,Windows,False
10.0,5yh5ue,F,False,China,72.09041095890412,Chrome,Windows,False
9.0,5z34ph,M,False,United States,70.94520547945206,Chrome,Windows,False
13.0,5zedu5,M,False,Netherlands,49.43835616438356,Chrome,Windows,False
10.666666666666666,5zlfvt,M,True,United States,60.02191780821918,Chrome,Mac OS X,False
13.0,600095,F,True,United States,42.895890410958906,Edge,Windows,False
15.0,600183,F,False,Colombia,14.07945205479452,IE,Windows,False
11.0,600239,,False,United Kingdom,30.832876712328765,Chrome,Mac OS X,False
16.0,600529,M,False,United States,28.345205479452055,Chrome,Windows,False
8.25,600641,F,False,Japan,44.15068493150685,Chrome,Windows,False
10.0,600684,F,False,United States,50.33150684931507,Edge,Windows,False
14.0,600864,F,False,Italy,56.70958904109589,Chrome,Mac OS X,False
10.0,600969,F,False,United States,47.202739726027396,Safari,Mac OS X,False
